N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
1685.0,TIMEFOLIO K컬처액티브,6280.0,20.0,-0.32%,0.0
1686.0,ACE 밸류대형,8355.0,25.0,+0.30%,0.0
1687.0,KODEX 모멘텀Plus,9395.0,0.0,0.00%,0.0
1688.0,ACE 중국과창판STAR50,7485.0,45.0,+0.60%,0.0
1689.0,MASTER 테크미디어텔레콤액티브,7875.0,65.0,-0.82%,0.0
1690.0,ACE 중국본토CSI300레버리지(합성),3250.0,0.0,0.00%,0.0
1691.0,ACE 미국스팩&IPO INDXX,6220.0,10.0,+0.16%,0.0
1692.0,신한 인버스 2X 10년 국채선물 ETN,10645.0,35.0,+0.33%,0.0
1693.0,KODEX 미국채울트라30년선물인버스(H),10645.0,100.0,+0.95%,0.0
1694.0,ARIRANG 글로벌MSCI(합성 H),14600.0,35.0,-0.24%,0.0
1695.0,HANARO Fn K-푸드,9270.0,60.0,+0.65%,0.0
1696.0,KBSTAR 주식혼합,36955.0,85.0,+0.23%,0.0
1697.0,KODEX Fn웹툰&드라마,4920.0,25.0,+0.51%,0.0
1698.0,KOSEF 차이나A50커넥트인버스MSCI(합성 H),9840.0,0.0,0.00%,0.0
1699.0,노루페인트우,15900.0,100.0,+0.63%,500.0
1700.0,TRUE 코스닥 150 ETN,7325.0,25.0,+0.34%,0.0
1701.0,QV 블룸버그 2X 천연가스 선물 ETN(H),14635.0,830.0,-5.37%,0.0
1702.0,KODEX MSCI밸류,10440.0,35.0,+0.34%,0.0
1703.0,UNICORN R&D 액티브,10435.0,30.0,+0.29%,0.0
1704.0,KODEX 밸류Plus,8115.0,90.0,+1.12%,0.0
1705.0,KB 레버리지 구리 선물 ETN(H),14575.0,325.0,+2.28%,0.0
1706.0,TIGER KTOP30,8570.0,10.0,+0.12%,0.0
1707.0,HANARO KRX300,14550.0,5.0,+0.03%,0.0
1708.0,WOORI 미국S&P500,9695.0,45.0,-0.46%,0.0
1709.0,ACE 스마트퀄리티,14510.0,50.0,+0.35%,0.0
1710.0,한양증권우,13800.0,100.0,+0.73%,5000.0
1711.0,ARIRANG K-유니콘투자기업액티브,9635.0,35.0,+0.36%,0.0
1712.0,TIGER 금은선물(H),9030.0,65.0,-0.71%,0.0
1713.0,HANARO Fn K-메타버스MZ,6870.0,120.0,-1.72%,0.0
1714.0,TIGER 경기방어채권혼합,9015.0,15.0,+0.17%,0.0
1715.0,ARIRANG KS밸류가중TR,14410.0,50.0,+0.35%,0.0
1716.0,마이다스 200커버드콜5%OTM,11965.0,10.0,+0.08%,0.0
1717.0,KBSTAR KRX300미국달러선물혼합,14270.0,60.0,-0.42%,0.0
1718.0,SOL 한국형글로벌반도체액티브,9125.0,30.0,+0.33%,0.0
1719.0,KODEX Fn멀티팩터,11860.0,0.0,0.00%,0.0
1720.0,ARIRANG KS로우사이즈가중TR,14220.0,0.0,0.00%,0.0
1721.0,SOL 한국형글로벌전기차&2차전지액티브,9595.0,65.0,+0.68%,0.0
1722.0,마이다스 KoreaStock중소형액티브,18735.0,95.0,-0.50%,0.0
1723.0,ACE 스마트로우볼,14040.0,15.0,+0.11%,0.0
1724.0,KBSTAR 200IT,13465.0,5.0,-0.04%,0.0
1725.0,남선알미우,22650.0,350.0,+1.57%,500.0
1726.0,HANARO 미국S&P500,9935.0,0.0,0.00%,0.0
1727.0,계양전기우,4965.0,65.0,+1.33%,500.0
1728.0,메리츠 STAR 50 ETN,6940.0,75.0,-1.07%,0.0
1729.0,WOORI 미국S&P우주항공&디펜스,9905.0,210.0,-2.08%,0.0
1730.0,마이티 코스피100,24755.0,0.0,0.00%,0.0
1731.0,메리츠 국채30년 ETN,6925.0,10.0,-0.14%,0.0
1732.0,KB 레버리지 은 선물 ETN(H),13825.0,0.0,0.00%,0.0
1733.0,KBSTAR KRX기후변화솔루션,9830.0,50.0,+0.51%,0.0
1734.0,신한 인버스 2X S&P500 선물 ETN,3440.0,20.0,-0.58%,0.0
1735.0,ARIRANG S&P글로벌인프라,13760.0,110.0,+0.81%,0.0
1736.0,JW중외제약2우B,66500.0,300.0,-0.45%,2500.0
1737.0,TIGER 코스피중형주,13680.0,135.0,+1.00%,0.0
1738.0,KB 레버리지 KRX 리츠 TOP 10 ETN,6830.0,60.0,-0.87%,0.0
1739.0,TIGER 라틴35,4000.0,60.0,+1.52%,0.0
1740.0,히어로즈 글로벌리츠이지스액티브,9050.0,80.0,-0.88%,0.0
1741.0,금강공업우,11500.0,100.0,-0.86%,1000.0
1742.0,KOSEF 독일DAX,9045.0,65.0,+0.72%,0.0
1743.0,메리츠 레버리지 국채30년 ETN,4520.0,45.0,-0.99%,0.0
1744.0,HANARO 원자력iSelect,10400.0,115.0,+1.12%,0.0
1745.0,파워 고배당저변동성,28155.0,260.0,+0.93%,0.0
1746.0,KBSTAR 글로벌데이터센터리츠나스닥(합성),10365.0,130.0,+1.27%,0.0
1747.0,메리츠 레버리지 미국채10년 ETN(H),6725.0,65.0,-0.96%,0.0
1748.0,TIGER 모멘텀,22415.0,120.0,+0.54%,0.0
1749.0,코리아써키트2우B,8540.0,40.0,-0.47%,500.0
1750.0,HANARO Fn5G산업,11135.0,60.0,-0.54%,0.0
1751.0,TIGER 200에너지화학레버리지,13335.0,65.0,+0.49%,0.0
1752.0,KOSEF 차이나A50커넥트MSCI,8875.0,0.0,0.00%,0.0
1753.0,TRUE 베트남 VN30 선물 ETN(H),6645.0,30.0,-0.45%,0.0
1754.0,대원전선우,2535.0,20.0,+0.80%,500.0
1755.0,대신 2X 철광석 선물 ETN(H),6640.0,285.0,+4.48%,0.0
1756.0,HANARO 농업융복합산업,12050.0,15.0,+0.12%,0.0
1757.0,HANARO Fn조선해운,9465.0,15.0,+0.16%,0.0
1758.0,ACE 일본TOPIX인버스(합성 H),3895.0,15.0,+0.39%,0.0
1759.0,신한 레버리지 10년 국채선물 ETN,9450.0,0.0,0.00%,0.0
1760.0,KODEX 경기소비재,9415.0,70.0,+0.75%,0.0
1761.0,KBSTAR 수출주,10955.0,120.0,+1.11%,0.0
1762.0,JW중외제약우,35900.0,0.0,0.00%,2500.0
1763.0,메리츠 레버리지 미국채30년 ETN(H),6535.0,60.0,-0.91%,0.0
1764.0,TIGER 의료기기,13010.0,50.0,+0.39%,0.0
1765.0,서울식품우,2905.0,25.0,-0.85%,100.0
1766.0,KODEX 차이나메타버스액티브,8615.0,60.0,+0.70%,0.0
1767.0,MASTER 스마트커머스액티브,7575.0,85.0,+1.13%,0.0
1768.0,현대비앤지스틸우,58500.0,900.0,+1.56%,5000.0
1769.0,KBSTAR 5대그룹주,6415.0,15.0,-0.23%,0.0
1770.0,KOSEF 미국ETF산업STOXX,10660.0,145.0,-1.34%,0.0
1771.0,깨끗한나라우,17450.0,300.0,-1.69%,1000.0
1772.0,KBSTAR TDF2030액티브,9820.0,135.0,+1.39%,0.0
1773.0,KBSTAR TDF2050액티브,9805.0,160.0,+1.66%,0.0
1774.0,KBSTAR TDF2040액티브,9805.0,145.0,+1.50%,0.0
1775.0,금호건설우,21750.0,300.0,+1.40%,5000.0
1776.0,크라운해태홀딩스우,10500.0,50.0,+0.48%,500.0
1777.0,SK네트웍스우,55300.0,0.0,0.00%,2500.0
1778.0,ARIRANG 스마트베타Quality채권혼합,10435.0,35.0,+0.34%,0.0
1779.0,ACE 코스닥(합성),10420.0,0.0,0.00%,0.0
1780.0,KBSTAR V&S셀렉트밸류,12500.0,10.0,+0.08%,0.0
1781.0,ARIRANG 심천차이넥스트(합성),10390.0,30.0,+0.29%,0.0
1782.0,하이트진로홀딩스우,13150.0,50.0,-0.38%,5000.0
1783.0,TIGER 200 산업재,6565.0,30.0,-0.45%,0.0
1784.0,ARIRANG 신흥국MSCI인버스(합성 H),11625.0,215.0,-1.82%,0.0
1785.0,KODEX MSCI모멘텀,10055.0,0.0,0.00%,0.0
1786.0,KBSTAR 200커뮤니케이션서비스,11590.0,70.0,-0.60%,0.0
1787.0,KOSEF 코스닥150선물인버스,9400.0,100.0,+1.08%,0.0
1788.0,ACE 스마트하이베타,11955.0,10.0,-0.08%,0.0
1789.0,TIGER 200커버드콜ATM,8535.0,30.0,+0.35%,0.0
1790.0,TIGER 200커뮤니케이션서비스,18495.0,150.0,-0.80%,0.0
1791.0,신한 인버스 2X 금 선물 ETN,5885.0,65.0,-1.09%,0.0
1792.0,KB KOSPI 200 선물 ETN,8375.0,30.0,+0.36%,0.0
1793.0,KBSTAR 차이나항셍테크,5085.0,105.0,+2.11%,0.0
1794.0,KBSTAR 200에너지화학,11225.0,60.0,+0.54%,0.0
1795.0,TIGER 200커버드콜5%OTM,11475.0,5.0,-0.04%,0.0
1796.0,ACE Fn성장소비주도주,5730.0,45.0,-0.78%,0.0
1797.0,KOSEF 릭소글로벌디지털경제MSCI,7095.0,135.0,+1.94%,0.0
1798.0,KBSTAR 유로스탁스50(H),10310.0,110.0,+1.08%,0.0
1799.0,KODEX 200 중소형,11325.0,65.0,+0.58%,0.0
1800.0,삼성 HSCEI ETN(H),5660.0,205.0,+3.76%,0.0
1801.0,하나 KRX BBIG K-뉴딜 ETN,5640.0,85.0,+1.53%,0.0
1802.0,TIGER 차이나항셍25,12500.0,295.0,+2.42%,0.0
1803.0,TIGER 코스닥150IT,12715.0,140.0,-1.09%,0.0
1804.0,TIGER 코스피대형주,12415.0,30.0,-0.24%,0.0
1805.0,TRUE 인버스 나스닥 100 ETN,5585.0,50.0,-0.89%,0.0
1806.0,ACE 스마트모멘텀,13910.0,20.0,+0.14%,0.0
1807.0,KBSTAR 차이나H선물인버스(H),13850.0,605.0,-4.19%,0.0
1808.0,TRUE 인버스 유로스탁스50 ETN(H) B,5540.0,5.0,-0.09%,0.0
1809.0,ARIRANG 글로벌D램반도체iSelect,11045.0,95.0,+0.87%,0.0
1810.0,메리츠 레버리지 KRX300 선물 ETN,5500.0,0.0,0.00%,0.0
1811.0,ACE 싱가포르리츠채권혼합모닝스타,9165.0,20.0,+0.22%,0.0
1812.0,ACE 국채선물10년인버스,109975.0,0.0,0.00%,0.0
1813.0,삼성 KRX BBIG K-뉴딜 ETN,5485.0,25.0,-0.45%,0.0
1814.0,HK 베스트일레븐액티브,7810.0,0.0,0.00%,0.0
1815.0,ARIRANG K리츠Fn,7280.0,5.0,-0.07%,0.0
1816.0,KBSTAR 헬스케어,10910.0,65.0,-0.59%,0.0
1817.0,HANARO KRX기후변화솔루션,9820.0,15.0,-0.15%,0.0
1818.0,KBSTAR Fn창업투자회사,7100.0,90.0,+1.28%,0.0
1819.0,KB KOSDAQ 150 선물 ETN,7685.0,15.0,+0.20%,0.0
1820.0,KBSTAR 미국장기국채선물(H),8870.0,50.0,-0.56%,0.0
1821.0,ARIRANG 코스닥150선물인버스,8135.0,85.0,+1.06%,0.0
1822.0,동부건설우,23350.0,50.0,+0.21%,5000.0
1823.0,KOSEF 200선물인버스,6120.0,0.0,0.00%,0.0
1824.0,HANARO 글로벌백신치료제MSCI,10510.0,325.0,-3.00%,0.0
1825.0,KBSTAR 우량업종,10510.0,135.0,+1.30%,0.0
1826.0,TIGER 200 경기소비재,14595.0,280.0,+1.96%,0.0
1827.0,ACE 국채선물3년인버스,105045.0,0.0,0.00%,0.0
1828.0,TRUE 인버스 2X 유로스탁스50 ETN(H),2620.0,5.0,-0.19%,0.0
1829.0,노루홀딩스우,21500.0,350.0,+1.65%,500.0
1830.0,ARIRANG KS퀄리티가중TR,13040.0,10.0,+0.08%,0.0
1831.0,HK S&P코리아로우볼,11570.0,5.0,+0.04%,0.0
1832.0,미래에셋 인버스 전기전자 Core5 ETN,2600.0,15.0,+0.58%,0.0
1833.0,KBSTAR 200고배당커버드콜ATM,7425.0,65.0,+0.88%,0.0
1834.0,KBSTAR 200중공업,9240.0,70.0,+0.76%,0.0
1835.0,CJ씨푸드1우,25800.0,0.0,0.00%,500.0
1836.0,ARIRANG 코스피,25620.0,35.0,+0.14%,0.0
1837.0,ACE 필리핀MSCI(합성),12515.0,15.0,+0.12%,0.0
1838.0,KODEX K-이노베이션액티브,9950.0,110.0,-1.09%,0.0
1839.0,KBSTAR 글로벌원자력iSelect,9950.0,155.0,+1.58%,0.0
1840.0,KB 레버리지 FANG 플러스 ETN(H),9945.0,415.0,+4.35%,0.0
1841.0,유유제약2우B,15200.0,200.0,+1.33%,1000.0
1842.0,ARIRANG 글로벌수소&차세대연료전지MV,8240.0,200.0,+2.49%,0.0
1843.0,KODEX MSCI퀄리티,8095.0,0.0,0.00%,0.0
1844.0,SOL 한국형글로벌플랫폼&메타버스액티브,8645.0,145.0,+1.71%,0.0
1845.0,삼성 항셍테크 ETN(H),4840.0,145.0,+3.09%,0.0
1846.0,성문전자우,8020.0,40.0,-0.50%,500.0
1847.0,ARIRANG KS로우볼가중TR,11920.0,5.0,+0.04%,0.0
1848.0,KBSTAR 200경기소비재,9160.0,175.0,+1.95%,0.0
1849.0,ACE Fn5G플러스,6795.0,10.0,+0.15%,0.0
1850.0,흥국화재우,6150.0,0.0,0.00%,5000.0
1851.0,KBSTAR 미국장기국채선물인버스2X(합성 H),9435.0,0.0,0.00%,0.0
1852.0,TIGER 일본TOPIX헬스케어(합성),11720.0,5.0,+0.04%,0.0
1853.0,히어로즈 리츠이지스액티브,7185.0,10.0,-0.14%,0.0
1854.0,KBSTAR Fn K-뉴딜디지털플러스,9300.0,40.0,-0.43%,0.0
1855.0,KOSEF 코스닥150선물레버리지,3415.0,95.0,-2.71%,0.0
1856.0,HANARO Fn골프테마,6630.0,90.0,+1.38%,0.0
1857.0,HANARO 미국메타버스iSelect,8355.0,170.0,+2.08%,0.0
1858.0,TIGER 증권,3475.0,15.0,+0.43%,0.0
1859.0,ACE 차이나항셍테크,5095.0,150.0,+3.03%,0.0
1860.0,KODEX MSCI EM선물(H),7595.0,60.0,+0.80%,0.0
1861.0,QV 인버스 레버리지 S&P500 ETN,2255.0,40.0,-1.74%,0.0
1862.0,KBSTAR Fn플랫폼테마,7225.0,60.0,+0.84%,0.0
1863.0,KODEX 멀티에셋하이인컴(H),8950.0,0.0,0.00%,0.0
1864.0,KODEX 국채선물3년인버스,52405.0,70.0,+0.13%,0.0
1865.0,KODEX 골드선물인버스(H),7295.0,55.0,-0.75%,0.0
1866.0,SOL 중국본토 중소형 CSI500(합성 H),4800.0,0.0,0.00%,0.0
1867.0,TIGER 방송통신,7990.0,60.0,+0.76%,0.0
1868.0,ARIRANG 200동일가중,9415.0,100.0,+1.07%,0.0
1869.0,HK 하이볼액티브,7700.0,25.0,+0.33%,0.0
1870.0,ARIRANG 글로벌희토류전략자원기업MV,9380.0,180.0,+1.96%,0.0
1871.0,진흥기업우B,4885.0,25.0,+0.51%,500.0
1872.0,ARIRANG 국채선물3년,51810.0,0.0,0.00%,0.0
1873.0,TIGER 200 생활소비재,8570.0,170.0,+2.02%,0.0
1874.0,ACE 인버스,5835.0,15.0,+0.26%,0.0
1875.0,KBSTAR 미국장기국채선물인버스(H),10205.0,35.0,+0.34%,0.0
1876.0,KBSTAR 코스닥150선물인버스,5425.0,65.0,+1.21%,0.0
1877.0,동양2우B,13100.0,200.0,-1.50%,500.0
1878.0,ARIRANG 코스피중형주,10085.0,95.0,+0.95%,0.0
1879.0,마이티 200커버드콜ATM레버리지,6635.0,0.0,0.00%,0.0
1880.0,진흥기업2우B,13250.0,0.0,0.00%,500.0
1881.0,TIGER 금속선물(H),6500.0,100.0,+1.56%,0.0
1882.0,동양우,6300.0,40.0,-0.63%,500.0
1883.0,KODEX 국채선물10년인버스,53960.0,20.0,+0.04%,0.0
1884.0,TIGER KRX BBIG K-뉴딜레버리지,3645.0,125.0,-3.32%,0.0
1885.0,ARIRANG KS모멘텀가중TR,12675.0,120.0,-0.94%,0.0
1886.0,KODEX 퀄리티Plus,7540.0,0.0,0.00%,0.0
1887.0,KBSTAR 중소형고배당,10710.0,125.0,+1.18%,0.0
1888.0,KBSTAR 200금융,7730.0,20.0,+0.26%,0.0
1889.0,미래에셋 인버스 원유선물혼합 ETN(H),3700.0,40.0,-1.07%,0.0
1890.0,ACE 베트남VN30선물블룸버그레버리지(H),7140.0,280.0,-3.77%,0.0
1891.0,HANARO 코스닥150선물레버리지,6880.0,200.0,-2.82%,0.0
1892.0,TIGER 지주회사,9580.0,55.0,+0.58%,0.0
1893.0,KBSTAR 팔라듐선물(H),11165.0,330.0,+3.05%,0.0
1894.0,ARIRANG 탄소효율그린뉴딜,7850.0,30.0,-0.38%,0.0
1895.0,FOCUS 혁신기업액티브,7755.0,25.0,+0.32%,0.0
1896.0,TRUE 레버리지 HSCEI ETN(H),3050.0,165.0,+5.72%,0.0
1897.0,흥국화재2우B,19850.0,150.0,-0.75%,5000.0
1898.0,TIGER 가격조정,21700.0,245.0,+1.14%,0.0
1899.0,ARIRANG 중형주저변동50,9900.0,55.0,+0.56%,0.0
1900.0,KBSTAR 200건설,12085.0,270.0,+2.29%,0.0
1901.0,ARIRANG 주도업종,8200.0,75.0,+0.92%,0.0
1902.0,KB 레버리지 KRX BBIG K-뉴딜 ETN,2715.0,15.0,-0.55%,0.0
1903.0,삼성 레버리지 KRX BBIG K-뉴딜 ETN,2700.0,20.0,-0.74%,0.0
1904.0,하나 레버리지 KRX BBIG K-뉴딜 ETN,2695.0,0.0,0.00%,0.0
1905.0,삼성 레버리지 HSCEI ETN(H),2670.0,170.0,+6.80%,0.0
1906.0,KBSTAR 200철강소재,8270.0,300.0,+3.76%,0.0
1907.0,ARIRANG KRX300헬스케어,8765.0,95.0,-1.07%,0.0
1908.0,ARIRANG 글로벌인공지능산업MV,8610.0,225.0,+2.68%,0.0
1909.0,KBSTAR 미국장기국채선물레버리지(합성 H),7245.0,85.0,-1.16%,0.0
1910.0,ARIRANG TDF2030액티브,9955.0,65.0,-0.65%,0.0
1911.0,ARIRANG ESG우수기업,8270.0,50.0,+0.61%,0.0
1912.0,ARIRANG TDF2040액티브,9925.0,75.0,-0.75%,0.0
1913.0,ARIRANG TDF2050액티브,10095.0,15.0,-0.15%,0.0
1914.0,ARIRANG TDF2060액티브,10050.0,125.0,-1.23%,0.0
1915.0,ARIRANG 미국대체투자Top10MV,11345.0,105.0,+0.93%,0.0
1916.0,신한 인버스 브렌트원유 선물 ETN(H),2245.0,30.0,-1.32%,0.0
1917.0,ARIRANG 코스닥150,10590.0,135.0,-1.26%,0.0
1918.0,KBSTAR 모멘텀로우볼,13640.0,75.0,+0.55%,0.0
1919.0,KBSTAR 팔라듐선물인버스(H),3920.0,110.0,-2.73%,0.0
1920.0,KBSTAR 모멘텀밸류,12895.0,100.0,+0.78%,0.0
1921.0,KBSTAR 200생활소비재,6495.0,145.0,+2.28%,0.0
1922.0,KBSTAR 200산업재,11995.0,15.0,+0.13%,0.0
